Date,Open,High,Low,Close,Volume,Adj Close
2015-09-04,77.8,78.29,76.2,77.62,5220000,75.3836
2015-09-07,76.7,78.49,76.7,76.85,844000,74.6358
2015-09-08,77.01,77.94,76.76,77.12,2648600,74.898
2015-09-09,77.69,78.87,77.35,77.85,7412300,75.607
2015-09-10,77.55,78.4,77.1,77.49,2834200,75.2574
2015-09-11,77.61,77.76,76.3,76.62,3810200,74.4124
2015-09-14,76.78,77.89,76.62,77.68,2319400,75.4419
2015-09-15,77.79,78.98,77.02,78.76,5533200,76.4908
2015-09-16,78.76,78.76,78.76,78.76,0,76.4908
2015-09-17,79.0,81.0,77.41,80.56,9385900,78.2389
2015-09-18,78.8,81.26,78.8,80.93,10689500,78.5982
2015-09-21,80.45,80.92,79.29,79.59,2470900,77.2969
2015-09-22,79.21,79.76,78.75,79.55,3000400,77.258
2015-09-23,79.5,80.35,79.15,80.12,3520700,77.8116
2015-09-24,79.51,80.89,79.51,79.89,4713400,77.5882
2015-09-25,79.61,80.79,79.61,80.27,3065200,77.9573
2015-09-28,80.03,80.78,79.05,79.88,6541800,77.5785
2015-09-29,79.86,81.01,78.81,80.82,4512700,78.4914
2015-09-30,80.92,83.18,80.51,82.8,7797500,80.4144
2015-10-01,83.5,83.6,82.29,82.88,7710500,80.4921
2015-10-02,82.88,84.24,81.95,83.71,4156800,81.2981
2015-10-05,84.5,84.8,82.81,83.73,4531800,81.3176
2015-10-06,83.73,84.17,82.0,82.53,5271100,80.1521
2015-10-07,83.19,83.99,81.97,82.14,6791000,79.7734
2015-10-08,82.12,82.71,81.96,82.39,6097300,80.0162
2015-10-09,82.79,84.4,82.4,83.34,5750700,80.9388
2015-10-12,83.99,84.53,83.54,83.91,11552500,81.4924
2015-10-13,83.88,85.0,83.75,84.86,7272100,82.415
2015-10-14,84.11,85.3,84.11,85.06,4778500,82.6092
2015-10-15,85.0,86.2,84.01,86.03,5389800,83.5513
2015-10-16,85.41,88.17,85.41,88.0,9840200,85.4645
2015-10-19,87.7,88.49,86.53,88.15,6539300,85.6102
2015-10-20,88.01,88.11,87.2,87.71,3886900,85.1829
2015-10-21,88.29,88.68,87.32,88.06,2901500,85.5228
2015-10-22,88.2,89.99,87.23,87.96,4152800,85.4257
2015-10-23,88.5,91.15,88.38,90.91,8671300,88.2907
2015-10-26,91.21,91.21,87.75,87.97,2824400,85.4354
2015-10-27,88.27,90.0,87.2,89.89,4997200,87.3001
2015-10-28,88.91,92.0,88.91,91.3,6891200,88.6695
2015-10-29,91.39,91.59,90.21,90.85,3173700,88.2324
2015-10-30,91.0,91.15,88.31,88.95,5322600,86.3872
2015-11-02,88.95,88.95,88.95,88.95,0,86.3872
2015-11-03,88.02,94.19,88.02,93.65,9500200,90.9518
2015-11-04,93.18,96.59,93.18,96.27,9969900,93.4963
2015-11-05,96.08,96.57,94.5,94.74,6114900,92.0103
2015-11-06,94.74,95.41,93.54,94.69,3097900,91.9618
2015-11-09,94.6,94.99,91.5,91.79,7204100,89.1453
2015-11-10,89.1,91.98,89.1,91.35,4436100,88.71799999999999
2015-11-11,91.1,92.49,91.1,91.59,3024500,88.9511
2015-11-12,91.21,92.1,90.8,91.05,1494900,88.4267
2015-11-13,90.71,91.69,89.23,89.87,4726700,87.2807
2015-11-16,89.87,89.87,89.87,89.87,0,87.2807
2015-11-17,90.59,93.16,89.62,92.94,6787200,90.2622
2015-11-18,92.2,93.91,92.2,93.54,8760700,90.8449
2015-11-19,93.89,93.99,91.11,91.45,4130800,88.8151
2015-11-20,91.47,94.17,91.47,93.84,3962900,91.1363
2015-11-23,93.99,93.99,91.42,92.07,1755900,89.4173
2015-11-24,91.61,92.05,90.38,90.76,4002000,88.145
2015-11-25,90.76,91.0,88.53,88.74,5045100,86.4447
2015-11-26,88.52,90.29,88.52,90.19,1169000,87.8572
2015-11-27,89.41,90.75,88.56,89.75,2060700,87.4286
2015-11-30,90.69,90.69,88.56,89.49,17098400,87.1753
2015-12-01,88.91,91.99,88.91,91.5,6869900,89.1333
2015-12-02,91.5,92.02,89.31,90.31,5552100,87.9741
2015-12-03,90.0,90.26,88.5,89.31,3589600,86.9999
2015-12-04,89.79,90.03,88.83,89.21,3586600,86.9025
2015-12-07,89.49,89.89,87.75,88.11,5938100,85.831
2015-12-08,88.89,88.89,87.01,87.41,4522000,85.1491
2015-12-09,87.99,91.0,87.42,90.04,3057100,87.7111
2015-12-10,90.19,90.29,87.99,88.51,7187200,86.2206
2015-12-11,88.51,89.57,88.06,88.59,3628900,86.2986
2015-12-14,88.31,89.49,87.6,88.01,5461600,85.7336
2015-12-15,88.36,93.68,88.36,91.18,13725900,88.8216
2015-12-16,91.99,94.92,91.58,94.42,9077300,91.9778
2015-12-17,94.89,97.0,94.6,96.51,8182100,94.0137
2015-12-18,95.51,96.5,95.15,95.57,10966700,93.098
2015-12-21,96.0,96.0,93.83,94.15,3673700,91.7147
2015-12-22,94.82,94.84,92.12,93.86,4700000,91.4322
2015-12-23,93.56,94.74,92.62,93.56,2910400,91.14
2015-12-24,93.74,94.39,93.0,93.12,836700,90.7114
2015-12-25,93.12,93.12,93.12,93.12,0,90.7114
2015-12-28,93.15,94.4,93.06,94.04,1083100,91.6076
2015-12-29,94.04,94.74,94.04,94.49,1761800,92.0459
2015-12-30,94.44,94.99,93.63,94.16,1731300,91.7245
2015-12-31,93.61,95.39,93.61,94.99,1187700,92.53299999999999
2016-01-01,94.99,94.99,94.99,94.99,0,92.53299999999999
2016-01-04,93.71,94.01,91.41,91.79,4795700,89.4158
2016-01-05,91.81,92.18,91.03,91.72,8491900,89.3476
2016-01-06,91.35,91.99,91.01,91.63,13166500,89.2599
2016-01-07,91.25,91.25,88.15,89.54,7599800,87.22399999999999
2016-01-08,91.33,91.33,88.41,88.85,7758500,86.5518
2016-01-11,88.6,89.79,88.6,89.3,11090400,86.9902
2016-01-12,89.31,90.0,89.02,89.34,12510600,87.0292
2016-01-13,89.7,89.7,88.01,88.62,8402800,86.3278
2016-01-14,88.05,88.76,87.4,87.59,7017400,85.3244
2016-01-15,87.0,87.0,85.04,85.42,8865700,83.2105
2016-01-18,85.3,85.97,85.0,85.47,1167200,83.2593
2016-01-19,86.18,86.3,85.05,85.94,12462300,83.7171
2016-01-20,85.9,85.9,84.06,85.23,8655500,83.0255
